	S1-70A	S1-77A	S1-88A	S1-73A	S1-90A	S1-79A	S1-47A	S1-69A	S1-55A	S1-3A	S1-89A	S1-91A	S1-53A	S1-61A	S1-54A	S1-83A	S1-35A	S1-39A	S1-62A	S1-87A	S1-6A	S1-78A	S1-52A	S1-22A	S2-12	S2-64	S2-45	S2-50	S2-35	S2-25	S2-32	S2-56	S2-82	S2-46	S2-55	S2-20	S2-22	S2-80	S2-38	S2-13	S2-4	S2-61	S2-92	S2-54	S2-73	S2-90	S2-88	S2-3	S3-10	S3-71	S3-24	S3-12	S3-73	S3-84	S3-58	S3-45	S3-29	S3-43	S3-27	S3-68	S3-75	S3-14	S3-3	S3-78	S3-81	S3-37	S3-98	S3-23	S3-79	S3-52	S3-91
Anti VCAM-1 	-0.8861691632633474	-1.1359527844410593	-1.5569819815682115	-0.8486049841685259	-0.7140919093430317	-0.4879130959471421	-0.9172513489033941	-1.2969261284884912	-0.14114789324127	-0.8361635547070901	-1.7523826001745046	-0.24363114536773836	-1.150569121004103	-0.9387734990299876	-0.7058248159973058	-0.9857886366832155	-0.6609983599820044	-1.7968585259824437	-0.683729452508599	-0.3008856603882891	-1.146387419302853	-0.5768770315144341	-0.8326151357071642	-0.5790313547587316	-0.7540766894194518	-1.0653304090297293	-0.7934802167191762	-1.2405941735036543	-0.7409359851247503	-1.248951115353762	-0.7328891846014691	-1.1619468346763142	-1.263003877213672	-0.6748701798542657	-1.3766088417223012	-0.7085263704965047	-0.6056171562778424	-0.6907197722425142	-1.5396095190110006	-0.3837724414160757	-0.2547343842744194	-0.9117541463705381	-0.1830157734064346	0.007707607638515402	-0.6829619212881369	0.38410646542190563	-0.460254315460075	-0.02299777012255627	-0.12553088208385899	-1.0370464848907415	-1.2882233667885257	-0.42388029353060624	-1.0652795495207392	-1.568422760893423	-1.4559190379198992	-1.047387513034962	-1.6566975542712787	-1.036366797843512	-1.3504659844142062	-1.3972346580980446	-1.7452781631684093	-1.3658750837604487	-1.8292086823940332	-0.5530549476302562	-0.8298262236581871	-0.9977455032860295	-1.315049020917484	-0.3883201834224262	-1.1005090831442517	-3.0523704446612236	-0.1910051876008043
Anti ST6GAL1 	-0.28379173450607376	-0.7704496320693434	2.941944400290148	0.2897304302031055	-0.30866338193028175	-0.5061413832058825	-0.3573732954268578	-2.752741791466523	-0.2568496826719485	0.2608832684866443	0.9008860854356947	-0.5964739396183415	-0.6822996453326315	-1.1250126868100643	0.5308757260769718	1.0734609181238672	-1.2824765318774647	-0.9258297304326597	0.21723399212553396	0.3969905668135703	0.4497124648893399	0.7668897278523691	-1.1972703632388388	1.8527342688778303	0.014818021574895738	0.6823516903980353	-0.15087905025243464	-0.9340848191868527	0.3240810207653931	0.5228329882963078	-0.4619529672808214	0.23397737755047043	-0.749530221376699	-0.465359020320928	-1.591607533606626	-0.423440920037683	-0.9030622191489808	-0.6698369360434727	-0.7144349775701176	0.14623498170233762	-0.8466874410862925	0.01312598231549094	-0.2824180129554569	-0.5546309277748346	-0.6898115820083197	2.0362534324641692	1.4239408164716119	0.6546511404723193	-0.2630344058337938	0.8467638404252563	0.18595652515513408	0.03822370836887657	0.5171237172213785	1.0474449384893227	-0.668956355402866	0.5589924676970783	-0.2528550296034171	1.1651549965622074	0.6566278392018225	-1.1493438248334595	0.4247662432823616	0.4168912510770293	-0.5985962386111003	-0.5927678885908771	-0.6704589778296093	-1.2330777796831498	-1.2246512115615245	-0.8024659932965585	1.7322784605367516	-0.46142119980834356	0.1567395031605622
Anti CL-L1 (CL-10) 	1.2457153501559568	0.1746682651097708	-0.7608157203120286	0.8556620158584799	1.1178257231602278	0.6191275582992397	-0.38450578297841403	-0.48693013323104267	1.4670831006574185	1.2225152723426895	1.4428003315687217	1.2410559092871123	0.847365033417604	1.543783169697374	1.7692154176195711	0.5366121922467294	0.8856267335847363	-0.009707296021214522	0.4997993543498702	1.156598607716495	1.21843496515925	-0.651096791201527	0.2526725771176175	0.07218218529470531	0.10227288809950458	0.24022549213411945	0.4124473351328726	0.5212657664272554	0.4826972287952717	-1.097127572059077	0.22926998900362955	0.5270996978981266	0.3161407781937535	-0.7578489972875266	-0.1357069334190594	-0.4517454564076655	-0.5590839103201133	0.22345417396995998	-0.15135673513314946	-0.5919864619985195	-0.021711038621225257	0.1719546903568109	-0.12596795209289718	-0.11588347554588335	-1.0102560308456434	1.135625683818237	-0.19396918981514472	-0.3601224301436228	0.9068905956085185	-0.046129644183954856	0.848197792637343	1.0699047035636209	0.2070913128617209	-0.3868289915013415	0.1640624565604002	-0.24168750482961254	-0.019793882166544305	-0.3360010827268083	-0.0324770835487868	0.5209269886641459	-1.3386179954793926	-0.11816204647536364	-0.9829978060724167	-0.24342841696981693	-0.874147095300224	-0.05714186590699916	-1.8980115869045942	-0.37757611453448614	-0.8534021395625905	-0.10112290968418874	0.013644061442778709
Anti CL-K1 (CL-11) 	-1.447655480064891	-1.248994082416426	2.667233162133065	-1.4136722015977456	-1.5783637527342136	-1.8921543092988495	-1.8389576633987041	-1.9184567309836085	-1.2509675539531975	-1.9113092500714195	0.1481246074960709	-1.5103091321384137	-1.560584059281238	-1.5592074276973915	0.4577974005338885	-0.8142025430200025	-2.150329454407866	-1.0072893605211426	-2.1119736133918123	-0.7306716670085629	-0.7303549748662083	-1.8727168489962303	-2.558030093648003	-1.4827475226380258	-0.6036696041923849	0.3059219610026949	-0.7761408482637636	-1.3553615221242772	0.6368789344506908	-0.15744139662571124	-0.6194341580335796	0.33434002934038765	-1.491170692753136	-1.3560101223009509	-2.477344922737292	-1.367238773151223	-0.9883648627643646	-1.300614716296473	-1.5258864066990965	-0.47997717036157184	-1.2905168757236964	-1.4345256952204484	-0.6680236024719479	-1.3139507028981778	-1.3828033716122836	-3.340118766785705	0.4423354603439036	0.24266502167461473	-6.906890595608517	1.0542551885114646	-0.3401872670963726	-0.1333891687762844	-0.5440234660509273	0.9400430433830596	-0.39536745852564764	0.6291659296296465	-1.7001807473781223	1.698580418317922	0.02517893515635561	-1.2251160117240982	0.4201194588269135	-0.5803610979804119	-1.7741908007104235	-1.1050526376792476	-1.3331155081682877	-1.6630436763168366	-1.1544645473546542	-1.4609181050199782	2.612116644821608	-0.7682093734063284	-0.3549495431634283
Anti VE cadherin 	3.8942483153915814	3.8463582337394766	3.3084425784652263	3.664291109842363	3.45439427896032	3.248253341049913	2.4999712020171208	1.4106591207743837	3.7004943154585805	3.3521810902170346	3.3063730345227595	2.975802979930529	3.8231651827782045	4.026946409544875	4.200437104649973	3.2007070774086412	3.207558214806295	2.4717905363743378	3.6787542966787434	2.428715706323418	3.889085424760701	2.547612979893319	3.5486751524704236	4.626604717766539	1.1093633465398962	3.6235701668353038	3.848589590018966	2.7765646458002338	3.3997720627520103	1.2763218957797062	3.7275446449374128	3.2886625509980885	3.769626883877581	2.576651197986152	2.7372451635373984	3.1001132321610583	3.375687737997849	2.802331401410611	3.0605613285960054	2.865899644163982	2.678031131617091	3.4219282093733723	3.204613567888748	3.1813038248594636	2.292978944659747	2.338342354849106	2.8309923465179763	3.1449023120016575	inf	3.0432817556147183	3.9321620188937487	4.028129315646872	3.9687575590259936	2.2085706881253175	3.497258861024832	3.336050153971206	2.50115130322906	3.415209320624436	3.6145834329908015	3.4686682323736777	2.3102763938227535	3.401327934656661	3.275332227448458	3.357572223378263	2.937346086918058	3.1373749897053544	1.8783858814990464	2.2686973717329306	1.7501450693886322	2.915058203362157	1.3932320660978905
Anti Lewis A Thermo Fisher	-0.4782476274321784	-1.0594896696990181	-1.6950474342026787	-0.5875859266172861	-0.9816615633726423	-0.8260669735801631	-1.6374164120604668	-1.6316868355601035	-0.530381695750854	-1.3057860855257355	-2.1809763585914235	-1.1047251440239014	-1.5501390742323236	-1.0209666512993207	-1.4229705656933391	-1.5438226414102336	-1.4026404624081268	-2.461260947512103	-1.180981101344864	-0.6681084163187436	-1.6175495718144877	-0.7404374335684194	-0.918143716619741	-1.7238130176830544	-0.9706135473573371	-0.21440413666612979	-0.617093334006634	-0.5384814685942307	0.04950124255999682	-0.5292964953703531	-0.05907226355971006	-0.8214345980287097	-0.2300312473045173	-0.22465964967104393	-0.8308593450464127	0.07303881646786284	-0.21366124334994308	0.10238177467970438	-0.6849579754530318	0.2923195569280578	-0.0065719965597838235	-0.7982201591696381	0.19031632629993792	0.1787122997310642	-0.31786498816964964	-0.29043819526645037	-0.19973457006608686	0.4572788125857589	-0.3729120236061672	-0.5854488267079236	-0.6074114766373314	0.29801497769727314	-0.6430531399879575	-0.6263586965669031	-0.07415507284281123	-0.20200185769892257	-0.9270765665195586	-0.24608578759801725	-0.19909341871062625	-0.14225733187048384	-0.8637687227254008	-0.52423158924524	-0.6947645559662718	0.10999393077335977	-0.10498689945491765	-0.25958591604403547	-0.9095470332311231	-0.17504736813270963	-0.23298034490641703	-5.932417914975681	-0.28934621229142077
Anti Lewis B Abcam	0.20620476834790025	-0.0846866991538582	-0.5503014051637811	0.5438884344691963	0.09471920096811454	-0.37047570025380905	-0.5404614865878371	-0.5411991803296462	0.23468030485845298	-0.051889349285664604	-0.7851434172510745	0.030968568256210867	0.3140898165157064	-0.1709145044082704	-0.023656590655590885	-0.519483537152195	0.10305068069852472	-1.242052227687622	-0.01842696329921637	0.26274407026226443	-0.4933411929169096	-0.6373902562180273	-0.6863587223425404	-0.3503165937380022	-0.19034714998500235	-0.1239819134539239	-0.45200319359604674	-0.43000564620307147	0.013990677601742585	-0.16422459117961583	0.015648798360630694	-0.5370114489323942	0.09130813475662335	-0.2647981223215307	-0.6478219608530517	-0.14071399500399542	0.34382350132100825	0.1794222655272463	-0.911607386140095	0.23639178275397907	0.032990072573455806	-0.3947151055818499	0.24558844511358807	0.2556961319456459	-0.04867141628820363	-0.062428060277555965	-0.23213670418621815	0.24972506932049357	0.22239242133644802	-0.7745938088534905	-0.7750373852402679	0.6103101364906879	-0.17888478225541296	-0.5386104028601033	-0.024415495782457584	0.8884994455935028	0.0761204513579577	0.2929805958449966	-0.2353939831562756	-0.21467533871194527	-0.38713730533990587	-0.3425981787804751	-0.46249595784099196	0.1992242022991908	-0.3671539313728333	-0.3379297373558302	-0.9608324140943222	0.019193606296999365	-0.32993082975668914	-0.5602854250033773	-0.22761853289823944
Anti IL-1a 	2.181258204069995	1.9563395548732376	1.9135020904702802	2.270611818414064	1.804922503150688	1.2355973652733878	0.74795904479697	-0.019245282933862018	2.1350135733246565	2.5192264873501804	1.9493820358451315	1.4572305357865247	2.2161335811668303	2.36060008511467	2.2356883238753835	2.231192750954383	1.5606035995877978	0.6634180203563533	2.366821490970806	2.4373560907031733	2.3768324187115026	1.4218343927681973	2.319956321558788	2.9415353894912917	1.1846380046400713	1.632071629390043	2.2855080583918124	1.3920034544537812	1.6723845434110203	0.09054464749617512	2.495850448863866	2.155023000310142	1.9907076784480093	1.5429815368458075	1.3540257459927356	2.021549510286153	1.994824449515555	1.5506663807377066	1.9773044973474223	1.8936454994805476	1.8879830775890027	2.731559756081376	1.7371740655350745	1.910750637798345	1.5693554187086716	2.7755163192262557	1.1918181527541674	2.2380527165042254	1.7369655941662063	1.6239140264229441	2.9277560760990404	2.6535273272620405	2.5156826596101047	0.5451209161542381	1.9520632524245127	1.7924558424111672	0.9768404041947396	1.8635089357621593	2.370194206166502	2.278964883386037	1.208334320826963	2.069053536557296	2.2172764106253937	1.798669736286758	1.3037611671748455	1.7754206793205785	1.0984772051104	1.0741359253193028	0.6614341435805536	2.0063383622730995	1.0496909020513179
Anti TGF-b 	0.06635342025192395	-0.23966904525029212	-0.989383961230991	1.1397498693177688	0.9723878928446847	0.2847312440143056	0.1927255509907536	-0.27404461897920984	-0.23013372775346322	-0.14251831956885966	-0.901744491645791	-1.0949671262132512	0.7517573149034515	0.6515740917562773	0.3776427624032252	-0.28949319457028555	-0.6330463569381358	-0.5991688047515307	-0.8569011957127074	-0.78213011728486	-0.679701739568905	-0.6697983354801103	-0.7062987522961768	0.8743358317817291	-0.12662704589159807	-0.14212944768521513	-0.26203138864143993	-0.9066193003106459	0.014491869583588456	-0.19691516249927213	-0.41826942580642834	-0.5063014006039082	0.2923663202931159	0.08508674665989979	-0.7574838779847046	-0.23740245290218595	-0.1117744736234626	1.416698864735175	0.08969194404158182	-0.4421275881195996	0.5494236092495635	-0.011611506149038199	0.006244467514044697	0.8366232389610797	0.03924069714054968	-1.789216149117532	0.5452910270127508	-0.9586231397648902		0.6599113119313765	-0.24475886142923792	1.502875060713777	-0.9989579299791789	1.0611629918995757	0.367709674939411	1.5783611177679577	0.09989163911162771	1.1260910239266637	0.31790473206587233	0.9067075396123278	0.3998529713034379	0.6798493302948521	0.20355328767766134	0.5671203067863585	1.226432595985973	0.4661012134784009	-0.17690350575898722	0.6977896814375046	1.024595217210126	0.2842399890899955	0.3912595059504986
Anti TNF-a 	-0.532557579220391	-1.6758117397370724	-0.69339281856779	-0.20974764013848707	-1.1320710343557545	0.8093849155652533	-1.872983167737803	-0.7877230992699409	-0.6180635938742396	-0.47749412286381704	-1.8928748158314115	-1.7113032137781934	0.21842379041154578	-1.4038180431248208	-0.5967920189731195	-2.3159494780062495	-1.8024939039234917	-2.31944992324169	-2.307307707968997	-1.737636448115601	-1.230795562700939	-1.4417730529268136	-1.394113999317418	-1.3756194554434409	-1.2365571181903754	-1.7547972502769726	-1.419825255889357	-2.375466239631505	-1.442303309318435	-1.0691452795104728	-1.6448136902825836	-2.0995332604361616	-0.14802838817473946	-1.374333439918262	-2.7552807763431986	-1.9447099309189533	-1.6784698741543815	-0.8616865217330647	-1.22089346779354	-1.605602739023822	-0.7973639346657696	-2.1671156834427765	-1.9478445793365031	-0.7432835467584369	-1.0614587788129004	-1.2396914449079166	-1.8485671722068533	-1.4792716208557724	0.7176002692992748	-0.566102907403455	-1.825187530208549	-0.5087275997253654	-1.6100228717698788	-1.9024738531661645	-0.885885076649118	-0.9118970012129946	-0.9301897853019285	-0.986982271068028	-0.779457085544567	-0.6160935295455713	-1.8770672130236894	-0.7798704756316487	-0.6885797704626864	-1.1531457558565337	-1.7320503762269899	-1.5628495780348821	-0.861760257822966	-0.9359716051088444	-0.8300141231178063	-1.043763481407319	-0.8535818411929242
Anti IFN-g 	-1.1893686591638786	-0.4160753206035105	-1.142710544919592	-0.051908495826999614	-0.5665688298676567	-1.159347411705231	-1.4934111961586345	-1.4658046434297556	-0.8149290807086659	-0.5522096551030927	-1.8765569507352438	-1.2446065073021744	-0.3825693674803894	-1.5953267490423564	-0.4702747509298133	-0.7105231182017637	-1.5644914005418398	-2.630756415585785	-1.28960761268901	-1.2971885479768723	-1.2449065582091028	-1.1419095314714884	-1.9040924803996224	0.05648831023415093	-0.519637988574838	-0.9334918031580794	-0.7902214003734768	-0.6361793723598631	-0.6005014057150532	-0.22903106899749998	-0.6640818817275003	-0.9179073447176213	-0.3130091844012139	-0.5094835197962414	-1.4075347369341393	-0.4720222054281504	-0.6806599859735071	-0.3350668055523382	-1.1968519400532833	-0.6979157480614174	-0.38452631535986725	-0.3657022967074355	-0.13199726805511836	-0.12168415394912074	-0.6177587950895066	-0.3960740159562927	-0.37463367448014884	-0.2500075704174034	-1.9604716358133627	-0.5673115135326093	0.5015032368737256	-0.16594781029832836	-0.12766949730821647	-0.8786063096476656	0.01226166299538517	-0.4136423859536867	-1.2821531862404574	-0.21567373696286204	-0.8270038269519027	-0.961259230678064	-1.1499033040887618	-0.4267861284697319	-0.9589217677376574	-0.6220928014537128	-0.5510295640209631	-0.7967633657422809	-1.5127958131813048	-0.43402439243598423	-0.8990012839711914	-1.1035070173130748	-0.5721202335575212
Anti VWF 	-0.5975296447167775	-0.49861785403195663	-1.267172739769135	-0.8985991739333821	-0.6030392471194147	-0.863559590702389	-0.8642917299790376	-1.1657711844440592	-0.7168048968130925	-1.6565503170950504	-0.05896272234415068	-1.4337505994712347	-0.6590861799401386	-0.3656895268332026	-0.039836574408133894	-1.2505540184124773	-0.9202168253126422	-0.9040515632417767	-1.224896001021821	-0.5168087806740285	-0.711170175083813	-1.08556192695422	-0.7863785089230988	-0.7171647146503088	-1.2343638353386472	-1.7801307285252832	-1.4627339220355016	-1.6049105672045796	-1.7439216522092207	-2.5846896991474386	-1.041848798394143	-1.3576532151201617	-1.5587270773872055	-1.2368370518693073	-1.7388050696443218	-1.8184225209857352	-0.6089123942186548	-0.6653206586138696	-2.5275778108788947	-1.036590719665155	-0.6494968614069012	-1.2990660909577334	-1.2477487806042837	-1.188028130577538	-1.705341739083278	-0.6940117374880916	-1.4438766547592154	-0.6850909967580171	-1.263034405833794	-1.1458227572343829	-0.1807201774264478	-1.2132972734098444	-1.7820658516174726	-1.8848345572632648	-1.754691348345236	-1.4308466387284982	-2.0921924438731647	-2.2130065414650355	-1.7111315652027421	-0.7624637255191207	-2.7320250888508064	-2.3581240323258124	-2.316920159768931	-2.3381266037135924	-1.6058424800800215	-2.006240706781419	-3.135831643521726	-2.018344122728373	-2.601137961474128	-1.213261081738139	-0.5900346887280209
Anti CD63 Thermo Fisher	-0.6344090165273372	-1.2620820734181064	-0.47508065817225426	-0.24623905342122976	-0.5373095674277055	0.2165177996889472	-0.4608047101392174	-1.4381284213560497	-0.08643700864445693	-0.14659931816868457	-1.0252915658113215	0.28948163500836566	-0.5721921976470495	-0.7224309097329362	0.10048428239323426	-0.5920323421294371	-0.6130515803477461	-1.2500885216641509	-0.022485789783064283	-0.44886049566315167	-0.5094806483187018				-0.703087308562889	0.3341459111904435	0.011322010769754903	-0.30110897922615776	0.34909822254395323	0.13540745072166543	0.17873333649203124	-0.5560129906035798	0.02085294024456256	-0.714696625386342	-0.27419458976773936	0.010221419686372201	0.2361988210619917	-0.24343112135225728	-0.5425439346675031	0.2058366753997062	-0.14846307219210805	-0.26402166836892127	0.6012662800093308	0.5253020151198904	0.11852948633085703	-1.080494010126382	-0.2759049939789798	0.5189320496494183	1.0874628412503393	-0.06931078571147019	-0.026449093163845534	0.9784629376703957	0.015645733376965714	-0.2861064395209803	0.038405773003034424	-0.12146753465987632	-0.29064152373337154	-0.5171270053797157	-0.16734564585421055	-0.3185436988064531	-0.6603201581774488	-0.3245223759640219	-0.9272620527006955	0.2525992081537735	-0.038973553755855615	0.10545790910005125	-0.4168138481250165	0.17328138601488835	-0.24822971708065134	-0.690802023632919	-0.05958380054972236
Cholera Toxin B Sigma	-0.5838671092245483	0.7281969712875016	-1.0170104955184716	-0.7164091099894999	-0.41475980355255615	-1.1123740072548354	-1.2221879225393821	1.25424773398942	-1.1485082013539658	-0.6066549366605016	-1.6867665001552903	-0.4160181637955407	-0.139615469553924	-0.37799067148382587	-0.30707250164248273	-0.8975373316743858	-1.1755225952271189	-2.4462987342973315	-1.3950400921947816	-0.020364222811579496	-0.2995994286527337				1.341586747898917	-2.290003825383098	-2.098959772193942	-1.062869811525998	-1.2059623728620357	-1.409611122618777	-0.37495461177881306	-1.7326185282097162	-0.6952088144226135	-1.0769198694727171	-1.1355371221392703	-1.2699871803276277	-0.712818841518549	-0.42641832214629	0.5965291744466013	-1.4392195005708064	-0.9507887143777897	0.5628787537813921	-0.8260012892756988	-0.4399637273396588	-0.22441551452399183	-0.9880845744660008	-0.16483174994973107	-1.7458064665228206	-2.2578860838509693	-1.6568952098047613	-1.179875215139169	-1.72523267560186	-1.3634370497390105	-1.613500143640966	-1.9799466404207002	-1.694467436777032	-2.9059870562327648	-1.5984797777196889	-1.6304379377605867	-1.9463279311140471	-2.1467684896894954	-1.0021406455513355	-1.61759696414925	1.7459632463683354	-1.1850034797116356	-2.028894848652114	-2.7289631243042125	-0.9380189851590167	-2.308094002140084	-0.6580940164629033	0.6178600311058585
RCA120 Vector	-0.2052764497213849	-0.49497597532156673	-2.0419981171909334	-1.01496598932398	-0.6797866141105267	-0.08080714372084048	-0.9260785601735033	-0.978276733189766	-0.5927976089087452	-0.3679852024610194	-0.08167309604901676	-0.16256474580374808	-0.6723586002801898	-0.08488181897394041	0.26927172901297214	-1.1281577922620742	-0.36455555588450683	-0.5593312874573108	-0.6242232710810741	-0.25786304361808005	-0.19097655400993682				-0.09345769612871953	-0.2971726056018358	-0.29096100398335695	-0.7283317107563206	-0.6534684497139263	-0.9886031259224622	0.5579885627810907	0.28870646399527145	-0.2739951050264129	0.19411890231842943	-0.5834259268720952	-0.34287905476745467	0.08944808307804325	0.16577448727437052	-0.6115374942480143	-0.2016778828980398	-0.4391560339119787	-0.11311760978492996	0.4469382644647094	-0.30754487410543957	-0.40510174375187535	0.9410773853070967	-0.16470593334511166	-1.3135355533861615	-0.6137424516839263	-0.22292876483860002	-0.12361431926550516	-0.03765093157808162	-0.6943123312563476	-1.0390368206624794	-0.34520643602137563	-0.15779262559251062	-1.1529487869639705	-0.6556270547253813	-0.26912173624697805	-0.21010560408807002	-0.8550177445281351	-0.8958240351391569	-0.26021299054853425	-0.10428317771871592	-0.878453861729086	-0.8990328733558655	-1.557254347496128	-0.840977810259882	-1.2843641280271691	0.2473004961300064	0.09667452941924636
